,userID,date,Hour,Minute,cadence_4,enhanced_speed_4
209,U1000010,2022-11-17,7,25,55.550000000000004,24.880680000000005
210,U1000010,2022-11-17,7,26,47.199999999999996,22.235820000000007
211,U1000010,2022-11-17,7,27,95.4,29.736660000000008
212,U1000010,2022-11-17,7,28,58.51666666666667,29.687759999999997
213,U1000010,2022-11-17,7,29,92.26666666666667,30.08424
214,U1000010,2022-11-17,7,30,64.38333333333333,26.404620000000005
215,U1000010,2022-11-17,7,31,61.35,23.44746
216,U1000010,2022-11-17,7,32,42.633333333333326,18.00336
217,U1000010,2022-11-17,7,33,73.48333333333336,23.780940000000005
218,U1000010,2022-11-17,7,34,79.23333333333332,26.908199999999997
219,U1000010,2022-11-17,7,35,73.66666666666666,26.666040000000006
220,U1000010,2022-11-17,7,36,74.48333333333332,26.855399999999996
221,U1000010,2022-11-17,7,37,66.03333333333336,23.796
222,U1000010,2022-11-17,7,38,79.08333333333333,27.021659999999994
223,U1000010,2022-11-17,7,39,50.71666666666669,25.117800000000003
224,U1000010,2022-11-17,7,40,60.69999999999999,29.909700000000004
225,U1000010,2022-11-17,7,41,57.1,28.239779999999996
226,U1000010,2022-11-17,7,42,65.68333333333332,27.47184
227,U1000010,2022-11-17,7,43,58.233333333333334,22.684919999999998
228,U1000010,2022-11-17,7,44,55.94999999999999,22.491180000000004
229,U1000010,2022-11-17,7,45,61.76785714285713,14.325042857142856
230,U1000004,2022-11-17,18,40,70.31666666666666,19.947480000000002
231,U1000004,2022-11-17,18,41,73.46666666666665,24.434159999999995
232,U1000004,2022-11-17,18,42,84.45000000000002,34.35768
233,U1000004,2022-11-17,18,43,90.43333333333335,31.14102
234,U1000004,2022-11-17,18,44,73.1,29.337780000000006
235,U1000004,2022-11-17,18,45,91.74999999999997,32.95073999999999
236,U1000004,2022-11-17,18,46,94.40000000000002,30.028139999999997
237,U1000004,2022-11-17,18,47,82.19999999999999,21.963839999999998
238,U1000004,2022-11-17,18,48,83.01666666666665,27.90774
239,U1000004,2022-11-17,18,49,95.93333333333334,31.285140000000002
240,U1000004,2022-11-17,18,50,94.1333333333333,29.5527
241,U1000004,2022-11-17,18,51,88.63333333333331,22.56774
242,U1000004,2022-11-17,18,52,85.2333333333333,22.031880000000005
243,U1000004,2022-11-17,18,53,56.01666666666666,34.58933999999999
244,U1000004,2022-11-17,18,54,90.28333333333333,20.962199999999996
245,U1000004,2022-11-17,18,55,90.95,22.726800000000004
246,U1000004,2022-11-17,18,56,74.51666666666668,21.079799999999995
247,U1000004,2022-11-17,19,0,69.34999999999997,28.215179999999997
248,U1000004,2022-11-17,19,1,72.6166666666667,21.356640000000006
249,U1000004,2022-11-17,19,3,50.050000000000004,17.239259999999998
250,U1000004,2022-11-17,19,4,90.43333333333331,30.924059999999994
251,U1000004,2022-11-17,19,5,89.79999999999998,25.420980000000004
252,U1000004,2022-11-17,19,6,91.93333333333331,32.27424
253,U1000004,2022-11-17,19,7,95.26666666666662,36.41958
254,U1000004,2022-11-17,19,8,92.63333333333337,31.10244
255,U1000004,2022-11-17,19,9,82.93333333333332,22.87632
256,U1000004,2022-11-17,19,10,64.51666666666667,29.75574
257,U1000004,2022-11-17,19,11,90.66666666666667,30.03486
258,U1000004,2022-11-17,19,12,90.56666666666668,29.903519999999997
259,U1000004,2022-11-17,19,13,88.76666666666667,27.14304
260,U1000004,2022-11-17,19,14,83.31666666666669,20.5572
261,U1000004,2022-11-17,19,15,89.45,24.49908
262,U1000004,2022-11-17,19,16,90.6,27.4362
263,U1000004,2022-11-17,19,17,46.61666666666667,7.42212
264,U1000004,2022-11-17,19,18,54.050000000000004,9.021360000000001
265,U1000004,2022-11-17,19,19,69.88333333333331,11.48064
266,U1000004,2022-11-17,19,20,72.58333333333334,13.07838
267,U1000004,2022-11-17,19,21,74.83333333333331,15.243240000000004
268,U1000004,2022-11-17,19,22,68.93333333333331,20.684640000000005
269,U1000004,2022-11-17,19,23,64.78333333333332,19.974599999999995
270,U1000004,2022-11-17,19,24,85.86666666666667,18.644100000000005
271,U1000004,2022-11-17,19,25,74.58333333333333,21.160079999999997
272,U1000004,2022-11-17,19,26,76.8166666666667,14.914380000000003
273,U1000004,2022-11-17,19,27,69.53333333333335,11.97144
274,U1000004,2022-11-17,19,28,73.93333333333332,12.143880000000003
275,U1000004,2022-11-17,19,29,45.66666666666668,24.47844
276,U1000004,2022-11-17,19,31,83.28333333333332,17.088959999999997
277,U1000004,2022-11-17,19,32,72.29999999999997,13.24698
278,U1000004,2022-11-17,19,33,66.53333333333332,11.15388
279,U1000004,2022-11-17,19,34,57.550000000000004,27.724379999999996
280,U1000004,2022-11-17,19,35,71.63333333333331,24.92766
281,U1000004,2022-11-17,19,36,63.29999999999999,32.268719999999995
282,U1000004,2022-11-17,19,37,61.08333333333335,10.738860000000003
283,U1000004,2022-11-17,19,38,68.63333333333333,14.527500000000002
284,U1000004,2022-11-17,19,39,70.35000000000002,20.765640000000005
285,U1000004,2022-11-17,19,40,49.33333333333332,38.98614
286,U1000004,2022-11-17,19,41,63.41666666666667,23.78316
287,U1000004,2022-11-17,19,42,79.11666666666665,34.850339999999996
288,U1000004,2022-11-17,19,43,89.48333333333336,25.2114
289,U1000004,2022-11-17,19,44,90.93333333333334,33.601020000000005
290,U1000004,2022-11-17,19,45,78.64999999999999,43.01664
291,U1000004,2022-11-17,19,46,62.850000000000016,9.84198
292,U1000004,2022-11-17,19,47,67.71666666666667,9.90978
293,U1000004,2022-11-17,19,48,72.70000000000003,15.423359999999999
294,U1000004,2022-11-17,19,49,89.30000000000001,27.815760000000004
295,U1000004,2022-11-17,19,50,81.60000000000001,25.101179999999996
296,U1000004,2022-11-17,19,51,71.71666666666665,18.23304
297,U1000004,2022-11-17,19,52,73.76666666666668,28.239599999999992
298,U1000004,2022-11-17,19,54,101.58333333333334,46.8264
299,U1000004,2022-11-17,19,55,99.15,41.29661999999999
300,U1000004,2022-11-17,19,56,95.74999999999997,43.957679999999996
301,U1000004,2022-11-17,19,57,92.48333333333335,35.118120000000005
302,U1000004,2022-11-17,19,58,88.31666666666668,31.840919999999993
303,U1000004,2022-11-17,19,59,95.81666666666668,33.97986000000001
304,U1000004,2022-11-17,20,0,92.64999999999999,36.47328
305,U1000004,2022-11-17,20,1,69.39999999999999,26.732819999999993
306,U1000004,2022-11-17,20,2,72.19999999999999,23.797140000000006
307,U1000004,2022-11-17,20,3,82.05000000000001,29.858159999999998
308,U1000004,2022-11-17,20,4,83.78333333333335,29.06058
309,U1000004,2022-11-17,20,5,88.51666666666668,30.415079999999996
310,U1000004,2022-11-17,20,6,91.78333333333336,31.254299999999997
311,U1000004,2022-11-17,20,7,92.81666666666669,31.987380000000005
312,U1000004,2022-11-17,20,8,57.416666666666686,22.263179999999995
313,U1000004,2022-11-17,20,9,92.50000000000004,32.12201999999999
314,U1000004,2022-11-17,20,10,90.51666666666668,33.608880000000006
315,U1000004,2022-11-17,20,11,88.83333333333333,34.21596000000001
316,U1000004,2022-11-17,20,12,90.46666666666668,33.31488
317,U1000004,2022-11-17,20,13,90.46666666666664,32.153400000000005
318,U1000004,2022-11-17,20,14,93.15,32.230740000000004
319,U1000004,2022-11-17,20,15,89.23333333333332,32.61366
320,U1000004,2022-11-17,20,16,89.48333333333332,34.554359999999996
321,U1000004,2022-11-17,20,17,64.13333333333333,26.022419999999993
322,U1000004,2022-11-17,20,18,52.83333333333333,28.570680000000003
323,U1000004,2022-11-17,20,20,70.58333333333331,22.827360000000002
324,U1000004,2022-11-17,20,21,65.4,21.746879999999997
325,U1000010,2022-11-19,5,35,51.03333333333334,13.598040000000001
326,U1000010,2022-11-19,5,36,56.483333333333334,18.349619999999998
327,U1000010,2022-11-19,5,37,42.08333333333334,18.215219999999995
328,U1000010,2022-11-19,5,38,58.06666666666666,17.875740000000004
329,U1000010,2022-11-19,5,39,50.91666666666665,18.73218
330,U1000010,2022-11-19,5,42,58.73333333333332,15.918659999999996
331,U1000010,2022-11-19,5,43,46.31666666666667,17.397779999999994
332,U1000010,2022-11-19,5,44,44.46666666666666,30.00642000000001
333,U1000010,2022-11-19,5,45,79.35,25.132620000000003
334,U1000010,2022-11-19,5,46,84.21666666666664,26.86734
335,U1000010,2022-11-19,5,48,75.73333333333335,23.669459999999997
336,U1000010,2022-11-19,5,49,77.66666666666666,24.11574
337,U1000010,2022-11-19,5,50,74.81666666666663,20.901479999999992
338,U1000010,2022-11-19,5,51,67.06666666666666,16.41066
339,U1000010,2022-11-19,5,52,54.93333333333333,17.661899999999992
340,U1000010,2022-11-19,5,53,54.18333333333333,25.066200000000006
341,U1000010,2022-11-19,5,54,59.849999999999994,21.481260000000002
342,U1000010,2022-11-19,5,55,73.96666666666665,21.558000000000003
343,U1000010,2022-11-19,5,56,77.86666666666665,20.364660000000004
344,U1000010,2022-11-19,5,57,69.68333333333334,20.45874
345,U1000010,2022-11-19,5,58,69.85,10.585799999999999
346,U1000010,2022-11-19,5,59,59.6,9.52212
347,U1000010,2022-11-19,6,0,57.38333333333333,8.353199999999998
348,U1000010,2022-11-19,6,1,67.28333333333333,10.410599999999999
349,U1000010,2022-11-19,6,2,67.46666666666667,11.2599
350,U1000010,2022-11-19,6,3,71.60000000000001,11.914800000000001
351,U1000010,2022-11-19,6,4,67.99999999999999,12.090720000000003
352,U1000010,2022-11-19,6,5,70.19999999999999,13.705319999999999
353,U1000010,2022-11-19,6,6,74.41666666666664,12.692399999999997
354,U1000003,2022-11-19,6,7,49.142857142857146,29.144828571428565
355,U1000010,2022-11-19,6,7,76.51666666666667,13.948799999999999
356,U1000003,2022-11-19,6,8,81.92592592592592,27.133666666666667
357,U1000003,2022-11-19,6,9,89.56666666666665,26.66094
358,U1000010,2022-11-19,6,9,83.28333333333333,23.880239999999997
359,U1000003,2022-11-19,6,10,91.54999999999998,26.48999999999999
360,U1000010,2022-11-19,6,10,80.7,16.88622
361,U1000003,2022-11-19,6,11,75.26666666666668,38.58252
362,U1000010,2022-11-19,6,11,79.76666666666667,15.135960000000004
363,U1000003,2022-11-19,6,12,87.38333333333334,38.34977999999999
364,U1000010,2022-11-19,6,12,70.5666666666667,10.573620000000004
365,U1000003,2022-11-19,6,13,88.44999999999996,35.6049
366,U1000010,2022-11-19,6,13,62.35000000000001,9.618900000000002
367,U1000003,2022-11-19,6,14,43.875,24.96015
368,U1000010,2022-11-19,6,14,61.86666666666668,9.047579999999998
369,U1000003,2022-11-19,6,15,81.43333333333332,31.0884
370,U1000010,2022-11-19,6,15,61.75000000000001,9.343019999999996
371,U1000003,2022-11-19,6,16,89.03333333333332,29.133840000000003
372,U1000004,2022-11-19,6,16,74.96666666666667,27.187199999999997
373,U1000003,2022-11-19,6,17,86.85000000000004,30.840119999999995
374,U1000004,2022-11-19,6,17,76.4,26.4597
375,U1000003,2022-11-19,6,18,89.70000000000002,30.247439999999997
376,U1000004,2022-11-19,6,18,71.71666666666667,22.069440000000007
377,U1000010,2022-11-19,6,18,67.28333333333335,21.364259999999998
378,U1000003,2022-11-19,6,19,87.41666666666669,31.09872
379,U1000004,2022-11-19,6,19,59.86666666666668,16.46334
380,U1000003,2022-11-19,6,20,90.48333333333332,25.461660000000002
381,U1000004,2022-11-19,6,20,83.83333333333333,22.648739999999993
382,U1000003,2022-11-19,6,21,89.58333333333333,16.673160000000003
383,U1000004,2022-11-19,6,21,83.96666666666667,25.52724
384,U1000010,2022-11-19,6,21,75.26666666666665,28.331220000000005
385,U1000003,2022-11-19,6,22,86.28333333333335,25.200659999999992
386,U1000004,2022-11-19,6,22,88.26666666666671,25.385159999999992
387,U1000010,2022-11-19,6,22,75.48333333333332,25.101119999999998
388,U1000003,2022-11-19,6,23,88.53333333333336,26.667179999999995
389,U1000004,2022-11-19,6,23,81.14999999999999,17.979600000000005
390,U1000003,2022-11-19,6,24,92.89999999999998,25.309199999999993
391,U1000004,2022-11-19,6,24,81.99999999999999,15.301500000000004
392,U1000010,2022-11-19,6,24,63.91666666666664,25.521119999999996
393,U1000003,2022-11-19,6,25,92.45,17.38188
394,U1000004,2022-11-19,6,25,67.13333333333333,11.967239999999995
395,U1000003,2022-11-19,6,26,91.33333333333334,14.887860000000002
396,U1000004,2022-11-19,6,26,68.16666666666667,12.411720000000003
397,U1000000,2022-11-19,6,27,66.0,25.648799999999998
398,U1000003,2022-11-19,6,27,86.88333333333334,13.000619999999996
399,U1000004,2022-11-19,6,27,72.66666666666666,12.95226
400,U1000010,2022-11-19,6,27,66.83333333333334,14.662259999999996
401,U1000000,2022-11-19,6,28,66.28333333333332,22.640159999999987
402,U1000003,2022-11-19,6,28,84.65000000000002,12.314699999999998
403,U1000004,2022-11-19,6,28,93.51666666666664,20.164199999999997
404,U1000000,2022-11-19,6,29,77.08333333333334,26.669280000000004
405,U1000003,2022-11-19,6,29,87.26666666666665,12.88836
406,U1000000,2022-11-19,6,30,81.34999999999997,28.12392
407,U1000003,2022-11-19,6,30,87.19999999999999,16.60854
408,U1000004,2022-11-19,6,30,64.14999999999999,26.54328
409,U1000000,2022-11-19,6,31,48.017241379310335,22.224972413793104
410,U1000003,2022-11-19,6,31,84.66666666666667,35.29194
411,U1000004,2022-11-19,6,31,98.26666666666667,37.02233999999999
412,U1000000,2022-11-19,6,32,51.57142857142857,12.910114285714286
413,U1000003,2022-11-19,6,32,88.1833333333333,34.35371999999999
414,U1000004,2022-11-19,6,32,81.5,33.42276
415,U1000003,2022-11-19,6,33,69.24999999999999,32.24964
416,U1000004,2022-11-19,6,33,95.41666666666664,34.61652000000001
417,U1000010,2022-11-19,6,33,58.66666666666667,9.914220000000002
418,U1000003,2022-11-19,6,34,90.43333333333332,34.986720000000005
419,U1000004,2022-11-19,6,34,91.61666666666667,45.48750000000001
420,U1000010,2022-11-19,6,34,62.39999999999999,8.755739999999998
421,U1000000,2022-11-19,6,35,84.92857142857142,29.320885714285712
422,U1000003,2022-11-19,6,35,70.58333333333331,48.997080000000004
423,U1000004,2022-11-19,6,35,83.9666666666667,37.64964000000001
424,U1000010,2022-11-19,6,35,55.55,8.414340000000001
425,U1000000,2022-11-19,6,36,84.03333333333332,31.228740000000002
